2103226353 | 1992 | MFGR#2221
2055465834 | 1992 | MFGR#2222
2165400859 | 1992 | MFGR#2223
2073002813 | 1992 | MFGR#2224
1977804418 | 1992 | MFGR#2225
2282988016 | 1992 | MFGR#2226
2142203274 | 1992 | MFGR#2227
2235119953 | 1992 | MFGR#2228
2022127362 | 1993 | MFGR#2221
2138090920 | 1993 | MFGR#2222
2030114344 | 1993 | MFGR#2223
1929423871 | 1993 | MFGR#2224
2120782961 | 1993 | MFGR#2225
2088675070 | 1993 | MFGR#2226
1882981889 | 1993 | MFGR#2227
2308128400 | 1993 | MFGR#2228
1981468887 | 1994 | MFGR#2221
2091736999 | 1994 | MFGR#2222
2171747248 | 1994 | MFGR#2223
1863733798 | 1994 | MFGR#2224
1971323752 | 1994 | MFGR#2225
2246687975 | 1994 | MFGR#2226
1938258974 | 1994 | MFGR#2227
2292516109 | 1994 | MFGR#2228
2193632744 | 1995 | MFGR#2221
2131794009 | 1995 | MFGR#2222
2156701661 | 1995 | MFGR#2223
2027798466 | 1995 | MFGR#2224
2025111278 | 1995 | MFGR#2225
2171266223 | 1995 | MFGR#2226
2066052710 | 1995 | MFGR#2227
2354331196 | 1995 | MFGR#2228
2212562876 | 1996 | MFGR#2221
2046370522 | 1996 | MFGR#2222
2176803872 | 1996 | MFGR#2223
1848058873 | 1996 | MFGR#2224
2070182426 | 1996 | MFGR#2225
2213953481 | 1996 | MFGR#2226
1881850731 | 1996 | MFGR#2227
2212011061 | 1996 | MFGR#2228
2056835069 | 1997 | MFGR#2221
2314070799 | 1997 | MFGR#2222
2157699716 | 1997 | MFGR#2223
1823529425 | 1997 | MFGR#2224
1873139418 | 1997 | MFGR#2225
2114169985 | 1997 | MFGR#2226
2070408898 | 1997 | MFGR#2227
2280103173 | 1997 | MFGR#2228
1374538059 | 1998 | MFGR#2221
1190208235 | 1998 | MFGR#2222
1308291605 | 1998 | MFGR#2223
1191395111 | 1998 | MFGR#2224
1022722350 | 1998 | MFGR#2225
1290233931 | 1998 | MFGR#2226
1196558177 | 1998 | MFGR#2227
1291276796 | 1998 | MFGR#2228
