1108330440 | 1992 | MFGR#121
988566830 | 1992 | MFGR#1210
1021108300 | 1992 | MFGR#1211
1044568041 | 1992 | MFGR#1212
949113507 | 1992 | MFGR#1213
1013187668 | 1992 | MFGR#1214
1062350420 | 1992 | MFGR#1215
1065544477 | 1992 | MFGR#1216
1188226888 | 1992 | MFGR#1217
1111080283 | 1992 | MFGR#1218
1115234693 | 1992 | MFGR#1219
1245804796 | 1992 | MFGR#122
987011633 | 1992 | MFGR#1220
975576960 | 1992 | MFGR#1221
1040823916 | 1992 | MFGR#1222
1142549610 | 1992 | MFGR#1223
1167072023 | 1992 | MFGR#1224
1100240260 | 1992 | MFGR#1225
1194561821 | 1992 | MFGR#1226
1058047966 | 1992 | MFGR#1227
1089072067 | 1992 | MFGR#1228
1181828959 | 1992 | MFGR#1229
1246727702 | 1992 | MFGR#123
940369436 | 1992 | MFGR#1230
951887704 | 1992 | MFGR#1231
1150683857 | 1992 | MFGR#1232
1186227909 | 1992 | MFGR#1233
1170765268 | 1992 | MFGR#1234
1110470994 | 1992 | MFGR#1235
1022386700 | 1992 | MFGR#1236
1096685553 | 1992 | MFGR#1237
945128856 | 1992 | MFGR#1238
1139570162 | 1992 | MFGR#1239
1027175796 | 1992 | MFGR#124
1120600625 | 1992 | MFGR#1240
891609959 | 1992 | MFGR#125
1073806397 | 1992 | MFGR#126
1126879630 | 1992 | MFGR#127
1200377557 | 1992 | MFGR#128
1067177985 | 1992 | MFGR#129
956391708 | 1993 | MFGR#121
1056092158 | 1993 | MFGR#1210
963305876 | 1993 | MFGR#1211
1142841854 | 1993 | MFGR#1212
941701471 | 1993 | MFGR#1213
980178235 | 1993 | MFGR#1214
1113544813 | 1993 | MFGR#1215
1122711966 | 1993 | MFGR#1216
1378914023 | 1993 | MFGR#1217
1071096628 | 1993 | MFGR#1218
891396878 | 1993 | MFGR#1219
1235173953 | 1993 | MFGR#122
888450676 | 1993 | MFGR#1220
946149405 | 1993 | MFGR#1221
1088021614 | 1993 | MFGR#1222
991059295 | 1993 | MFGR#1223
1205301753 | 1993 | MFGR#1224
1065408035 | 1993 | MFGR#1225
1264672769 | 1993 | MFGR#1226
1035469700 | 1993 | MFGR#1227
1090364833 | 1993 | MFGR#1228
991137598 | 1993 | MFGR#1229
1123758433 | 1993 | MFGR#123
978841621 | 1993 | MFGR#1230
899174300 | 1993 | MFGR#1231
1194510469 | 1993 | MFGR#1232
1029264669 | 1993 | MFGR#1233
1266875323 | 1993 | MFGR#1234
1079531383 | 1993 | MFGR#1235
947434774 | 1993 | MFGR#1236
991180574 | 1993 | MFGR#1237
897280477 | 1993 | MFGR#1238
1080366315 | 1993 | MFGR#1239
1017938427 | 1993 | MFGR#124
1189771964 | 1993 | MFGR#1240
1063489554 | 1993 | MFGR#125
951923790 | 1993 | MFGR#126
1093983542 | 1993 | MFGR#127
1191439728 | 1993 | MFGR#128
825996513 | 1993 | MFGR#129
1204781967 | 1994 | MFGR#121
1227641086 | 1994 | MFGR#1210
1130216316 | 1994 | MFGR#1211
1058352595 | 1994 | MFGR#1212
918340523 | 1994 | MFGR#1213
1149896404 | 1994 | MFGR#1214
1044680569 | 1994 | MFGR#1215
1139111610 | 1994 | MFGR#1216
1216981961 | 1994 | MFGR#1217
1011793877 | 1994 | MFGR#1218
992242935 | 1994 | MFGR#1219
1150264573 | 1994 | MFGR#122
992458249 | 1994 | MFGR#1220
1101272559 | 1994 | MFGR#1221
982499446 | 1994 | MFGR#1222
1024158366 | 1994 | MFGR#1223
1124216004 | 1994 | MFGR#1224
1035480637 | 1994 | MFGR#1225
1082110313 | 1994 | MFGR#1226
907598202 | 1994 | MFGR#1227
925719009 | 1994 | MFGR#1228
1079891827 | 1994 | MFGR#1229
1059122770 | 1994 | MFGR#123
902576508 | 1994 | MFGR#1230
923367099 | 1994 | MFGR#1231
1122711952 | 1994 | MFGR#1232
1152070374 | 1994 | MFGR#1233
1152821558 | 1994 | MFGR#1234
1056953011 | 1994 | MFGR#1235
1094879266 | 1994 | MFGR#1236
1068118745 | 1994 | MFGR#1237
803029500 | 1994 | MFGR#1238
1138388029 | 1994 | MFGR#1239
1016455633 | 1994 | MFGR#124
1214349521 | 1994 | MFGR#1240
967851866 | 1994 | MFGR#125
1021952567 | 1994 | MFGR#126
1122585234 | 1994 | MFGR#127
1038144864 | 1994 | MFGR#128
1061282875 | 1994 | MFGR#129
1202740642 | 1995 | MFGR#121
1098926075 | 1995 | MFGR#1210
1088779109 | 1995 | MFGR#1211
1053457819 | 1995 | MFGR#1212
944736785 | 1995 | MFGR#1213
1045994782 | 1995 | MFGR#1214
1136402799 | 1995 | MFGR#1215
1063010393 | 1995 | MFGR#1216
1150038798 | 1995 | MFGR#1217
1097753265 | 1995 | MFGR#1218
919480803 | 1995 | MFGR#1219
1066181126 | 1995 | MFGR#122
949640109 | 1995 | MFGR#1220
1162165163 | 1995 | MFGR#1221
1046348126 | 1995 | MFGR#1222
986416895 | 1995 | MFGR#1223
1301120929 | 1995 | MFGR#1224
1028059754 | 1995 | MFGR#1225
1158966881 | 1995 | MFGR#1226
918257984 | 1995 | MFGR#1227
1142147796 | 1995 | MFGR#1228
1139603684 | 1995 | MFGR#1229
1049225704 | 1995 | MFGR#123
988392554 | 1995 | MFGR#1230
1052382784 | 1995 | MFGR#1231
1003533365 | 1995 | MFGR#1232
1094414070 | 1995 | MFGR#1233
1271296077 | 1995 | MFGR#1234
1179244871 | 1995 | MFGR#1235
993988526 | 1995 | MFGR#1236
1176388261 | 1995 | MFGR#1237
968184554 | 1995 | MFGR#1238
1092238728 | 1995 | MFGR#1239
1002393903 | 1995 | MFGR#124
1253483933 | 1995 | MFGR#1240
946599111 | 1995 | MFGR#125
1054678075 | 1995 | MFGR#126
1055953923 | 1995 | MFGR#127
1158673062 | 1995 | MFGR#128
982621573 | 1995 | MFGR#129
1226072130 | 1996 | MFGR#121
1014639714 | 1996 | MFGR#1210
1051352327 | 1996 | MFGR#1211
1219358411 | 1996 | MFGR#1212
1054636751 | 1996 | MFGR#1213
933588701 | 1996 | MFGR#1214
1194454249 | 1996 | MFGR#1215
1197158730 | 1996 | MFGR#1216
1153339592 | 1996 | MFGR#1217
1012933458 | 1996 | MFGR#1218
1024824615 | 1996 | MFGR#1219
1101297388 | 1996 | MFGR#122
952646205 | 1996 | MFGR#1220
903392357 | 1996 | MFGR#1221
1060174133 | 1996 | MFGR#1222
938435327 | 1996 | MFGR#1223
1148502462 | 1996 | MFGR#1224
1037491126 | 1996 | MFGR#1225
1227107807 | 1996 | MFGR#1226
884077832 | 1996 | MFGR#1227
1023308585 | 1996 | MFGR#1228
1025449430 | 1996 | MFGR#1229
1099780062 | 1996 | MFGR#123
1000424875 | 1996 | MFGR#1230
1021886456 | 1996 | MFGR#1231
1045054222 | 1996 | MFGR#1232
1117524628 | 1996 | MFGR#1233
1213058651 | 1996 | MFGR#1234
1046279587 | 1996 | MFGR#1235
1141742109 | 1996 | MFGR#1236
1050558496 | 1996 | MFGR#1237
865826721 | 1996 | MFGR#1238
1061788717 | 1996 | MFGR#1239
1083373054 | 1996 | MFGR#124
1262824991 | 1996 | MFGR#1240
782350184 | 1996 | MFGR#125
1048440219 | 1996 | MFGR#126
1041670602 | 1996 | MFGR#127
1061415397 | 1996 | MFGR#128
952423381 | 1996 | MFGR#129
970585223 | 1997 | MFGR#121
943576500 | 1997 | MFGR#1210
1119055795 | 1997 | MFGR#1211
1129992844 | 1997 | MFGR#1212
877178183 | 1997 | MFGR#1213
932670084 | 1997 | MFGR#1214
1230677344 | 1997 | MFGR#1215
1183565257 | 1997 | MFGR#1216
1134145457 | 1997 | MFGR#1217
1223812150 | 1997 | MFGR#1218
939172829 | 1997 | MFGR#1219
1229598376 | 1997 | MFGR#122
932130119 | 1997 | MFGR#1220
1040358124 | 1997 | MFGR#1221
1147298958 | 1997 | MFGR#1222
1019027935 | 1997 | MFGR#1223
1138124656 | 1997 | MFGR#1224
1030016480 | 1997 | MFGR#1225
1220393565 | 1997 | MFGR#1226
935342042 | 1997 | MFGR#1227
1020359269 | 1997 | MFGR#1228
1156928274 | 1997 | MFGR#1229
1163629803 | 1997 | MFGR#123
1016683408 | 1997 | MFGR#1230
1052415664 | 1997 | MFGR#1231
1217217453 | 1997 | MFGR#1232
1167184494 | 1997 | MFGR#1233
1015339235 | 1997 | MFGR#1234
1027504428 | 1997 | MFGR#1235
1121382295 | 1997 | MFGR#1236
1131053361 | 1997 | MFGR#1237
877439596 | 1997 | MFGR#1238
1101535460 | 1997 | MFGR#1239
1033684950 | 1997 | MFGR#124
1110524754 | 1997 | MFGR#1240
925752088 | 1997 | MFGR#125
1064597082 | 1997 | MFGR#126
1032094838 | 1997 | MFGR#127
1034850408 | 1997 | MFGR#128
1075992860 | 1997 | MFGR#129
591406778 | 1998 | MFGR#121
539694897 | 1998 | MFGR#1210
608103057 | 1998 | MFGR#1211
696628574 | 1998 | MFGR#1212
595715850 | 1998 | MFGR#1213
502461731 | 1998 | MFGR#1214
603266120 | 1998 | MFGR#1215
634278895 | 1998 | MFGR#1216
690229680 | 1998 | MFGR#1217
589911648 | 1998 | MFGR#1218
548036982 | 1998 | MFGR#1219
772513388 | 1998 | MFGR#122
632307730 | 1998 | MFGR#1220
506524564 | 1998 | MFGR#1221
623083596 | 1998 | MFGR#1222
589812238 | 1998 | MFGR#1223
783358673 | 1998 | MFGR#1224
604664773 | 1998 | MFGR#1225
562697016 | 1998 | MFGR#1226
614137352 | 1998 | MFGR#1227
534026459 | 1998 | MFGR#1228
631201225 | 1998 | MFGR#1229
710938290 | 1998 | MFGR#123
640292749 | 1998 | MFGR#1230
525039443 | 1998 | MFGR#1231
754166520 | 1998 | MFGR#1232
682091783 | 1998 | MFGR#1233
701417449 | 1998 | MFGR#1234
684189512 | 1998 | MFGR#1235
604789780 | 1998 | MFGR#1236
538667249 | 1998 | MFGR#1237
470578182 | 1998 | MFGR#1238
632393884 | 1998 | MFGR#1239
626886116 | 1998 | MFGR#124
732628150 | 1998 | MFGR#1240
575349137 | 1998 | MFGR#125
525886385 | 1998 | MFGR#126
724477940 | 1998 | MFGR#127
518696970 | 1998 | MFGR#128
620691091 | 1998 | MFGR#129
