1025099295 | 1992 | MFGR#2221
938798584 | 1992 | MFGR#2222
1065774252 | 1992 | MFGR#2223
947250905 | 1992 | MFGR#2224
1217352260 | 1992 | MFGR#2225
1025887389 | 1992 | MFGR#2226
1122125521 | 1992 | MFGR#2227
1233778215 | 1992 | MFGR#2228
1172884862 | 1993 | MFGR#2221
938500435 | 1993 | MFGR#2222
1096324741 | 1993 | MFGR#2223
1042911500 | 1993 | MFGR#2224
1113892955 | 1993 | MFGR#2225
943490499 | 1993 | MFGR#2226
946700842 | 1993 | MFGR#2227
1172190840 | 1993 | MFGR#2228
1001407960 | 1994 | MFGR#2221
1183294567 | 1994 | MFGR#2222
1049276300 | 1994 | MFGR#2223
960280825 | 1994 | MFGR#2224
1008689115 | 1994 | MFGR#2225
986546627 | 1994 | MFGR#2226
1040148350 | 1994 | MFGR#2227
1186486044 | 1994 | MFGR#2228
1140671344 | 1995 | MFGR#2221
1076784513 | 1995 | MFGR#2222
973528765 | 1995 | MFGR#2223
786713267 | 1995 | MFGR#2224
1017538241 | 1995 | MFGR#2225
1186991507 | 1995 | MFGR#2226
924473441 | 1995 | MFGR#2227
1115101285 | 1995 | MFGR#2228
1171578938 | 1996 | MFGR#2221
1144465549 | 1996 | MFGR#2222
981807135 | 1996 | MFGR#2223
969741930 | 1996 | MFGR#2224
964071534 | 1996 | MFGR#2225
1100785322 | 1996 | MFGR#2226
1235868921 | 1996 | MFGR#2227
1068110127 | 1996 | MFGR#2228
965861013 | 1997 | MFGR#2221
972549896 | 1997 | MFGR#2222
968887007 | 1997 | MFGR#2223
1003247096 | 1997 | MFGR#2224
1138615768 | 1997 | MFGR#2225
1063940312 | 1997 | MFGR#2226
1036047136 | 1997 | MFGR#2227
1186388282 | 1997 | MFGR#2228
584791669 | 1998 | MFGR#2221
588749815 | 1998 | MFGR#2222
680082139 | 1998 | MFGR#2223
568593305 | 1998 | MFGR#2224
623056906 | 1998 | MFGR#2225
735846150 | 1998 | MFGR#2226
610529053 | 1998 | MFGR#2227
796609369 | 1998 | MFGR#2228
